MSSubClass,LotFrontage,OverallQual,OverallCond,YearBuilt,YearRemodAdd,TotalBsmtSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,TotRmsAbvGrd,Fireplaces,GarageCars,OpenPorchSF,HouseStyle,ExterQual,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,KitchenQual,FireplaceQu,GarageFinish,GarageQual,GarageCond,MSZoning_RL,MSZoning_RM,LotShape_IR,LotShape_Reg,Neighborhood_NAmes,Exterior1st_VinylSd,MasVnrType_Other,Foundation_CBlock,Foundation_Other,Foundation_PConc,CentralAir_N,CentralAir_Y,GarageType_Attchd,GarageType_Detchd,SalePrice
5.0,75.0,7,5,1998,1999,1153,878,2031,2,1,8,1,2,84,2.0,4,4,3,5,5,4,3,3,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,222500
1.0,80.0,5,6,1961,1983,864,0,1144,1,0,6,1,1,0,1.0,3,3,1,4,5,3,3,2,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,131400
1.0,69.0,5,5,1968,1968,948,0,948,1,0,6,0,1,0,1.0,3,3,1,1,3,3,0,1,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,108000
6.5,60.0,7,7,1914,1970,880,888,1768,1,1,6,2,2,341,2.25,3,4,2,3,2,3,3,1,3,3,0,1,0,1,0,0,0,0,1,0,1,0,0,1,163000
8.0,60.0,3,4,1950,1950,0,0,1040,2,0,6,0,2,0,1.0,3,0,0,0,4,3,0,1,3,3,1,0,0,1,1,0,0,1,0,0,1,0,0,1,93500
5.0,72.0,8,5,2005,2005,893,900,1801,2,1,8,1,3,116,2.0,4,4,1,1,5,4,4,3,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,239900
8.0,60.0,5,5,1987,1988,1200,0,1200,3,0,5,0,0,0,1.0,3,4,4,6,3,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,179000
5.0,65.0,7,5,2004,2004,864,864,1728,2,1,7,0,2,56,2.0,4,4,1,1,5,4,0,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,190000
6.0,60.0,5,7,1910,2002,264,664,1432,2,0,7,0,2,0,2.0,3,2,1,1,5,3,0,1,3,4,0,1,0,1,0,0,0,0,1,0,0,1,0,1,132000
1.0,65.0,6,8,1961,1996,912,0,912,1,0,5,0,1,0,1.0,3,3,2,6,4,4,0,1,3,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,142000
1.0,65.0,7,5,2000,2001,1349,0,1349,2,0,6,0,2,55,1.0,3,4,1,1,5,3,0,1,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,179000
7.0,70.0,5,6,1963,1999,520,0,1464,2,0,6,1,2,0,0.5,3,4,3,5,5,3,3,2,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,175000
9.0,41.0,8,5,1993,1993,1337,0,1337,2,0,5,1,2,0,1.0,4,4,1,6,4,4,3,2,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,180000
5.0,69.0,8,9,1976,1996,1142,1540,2715,3,1,11,2,2,204,2.0,5,3,1,6,5,4,3,3,3,3,1,0,1,0,0,1,0,1,0,0,0,1,0,0,299800
5.0,69.0,7,5,2000,2000,952,1276,2256,2,1,8,1,2,54,2.0,4,4,1,6,5,4,3,3,3,3,1,0,1,0,0,1,0,0,0,1,0,1,0,0,236000
6.0,65.0,7,7,1880,2003,1240,1320,2640,1,1,8,1,4,0,2.0,4,3,1,1,3,4,4,1,3,3,0,1,1,0,0,0,0,0,1,0,1,0,0,1,265979
1.0,59.0,7,5,1996,1996,1720,0,1720,2,0,7,1,2,56,1.0,4,4,1,6,5,4,3,3,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,260400
4.0,50.0,4,3,1945,1950,0,441,1529,2,0,9,0,1,0,1.5,3,0,0,0,3,3,0,1,3,3,1,0,0,1,0,0,0,0,1,0,1,0,0,1,98000
4.0,55.0,4,7,1910,2004,576,348,1140,1,0,7,0,0,160,1.5,3,3,1,1,4,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,96500
5.0,69.0,7,5,2003,2003,660,660,1320,2,1,6,0,2,48,2.0,4,4,1,1,5,4,0,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,162000
1.0,79.0,6,5,1997,1997,1479,0,1494,2,0,6,0,2,27,1.0,3,4,4,6,5,4,0,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,217000
5.0,80.0,8,5,2005,2005,1030,1060,2098,2,1,8,1,3,52,2.0,4,4,2,1,4,5,4,2,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,275500
1.0,61.0,6,8,1969,2005,1026,0,1026,1,0,5,0,2,48,1.0,3,3,1,6,4,4,0,2,3,3,1,0,0,1,1,0,0,1,0,0,0,1,0,1,156000
11.0,34.0,6,5,1999,1999,729,729,1471,2,1,6,0,2,24,2.0,3,4,1,6,4,3,0,1,3,3,0,0,0,1,0,0,0,0,0,1,0,1,0,1,172500
5.0,68.0,8,5,2007,2007,866,902,1768,2,1,7,0,2,105,2.0,4,4,3,6,5,4,0,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,212000
5.0,69.0,6,5,1978,1978,672,714,1386,2,1,6,1,2,0,2.0,3,3,2,3,3,3,3,3,3,3,1,0,1,0,0,0,1,1,0,0,0,1,1,0,158900
11.0,24.0,7,5,1999,1999,744,744,1501,2,1,6,0,2,0,2.0,3,4,1,5,4,3,0,1,3,3,0,0,0,1,0,0,0,0,0,1,0,1,0,1,179400
5.0,65.0,8,5,1995,1995,1318,1203,2531,2,1,9,1,3,98,2.0,4,4,3,2,5,4,3,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,290000
1.0,70.0,6,6,1959,1959,864,0,864,1,0,5,0,1,0,1.0,3,3,1,3,5,3,0,1,5,5,1,0,0,1,1,0,0,1,0,0,0,1,0,1,127500
2.0,60.0,5,5,1924,1950,1145,0,1301,1,0,5,0,2,0,1.0,3,3,2,2,3,2,0,1,3,3,0,1,0,1,0,0,0,0,0,1,0,1,0,1,100000
5.0,72.0,7,5,2009,2009,756,783,1547,2,1,7,0,2,45,2.0,3,4,2,6,5,4,0,1,3,3,0,0,0,1,0,1,0,0,0,1,0,1,1,0,215200
5.0,82.0,8,5,1999,1999,1252,1097,2365,2,1,8,1,3,128,2.0,4,4,2,6,5,4,4,2,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,337000
9.0,30.0,8,5,1995,1996,1494,0,1494,1,1,6,1,2,30,1.0,4,4,3,2,5,5,4,3,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,270000
1.0,75.0,9,5,2008,2008,1498,0,1506,2,0,6,1,2,174,1.0,4,4,1,1,5,5,4,3,3,3,1,0,1,0,0,1,1,0,0,1,0,1,1,0,264132
5.0,80.0,7,5,1988,1988,980,734,1714,2,1,7,1,2,66,2.0,3,4,1,6,3,3,3,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,196500
4.0,75.0,6,7,1940,1985,983,767,1750,2,0,7,0,1,0,1.5,3,4,2,5,5,3,0,1,3,3,1,0,1,0,0,1,0,1,0,0,0,1,1,0,160000
1.0,70.0,7,5,2004,2005,1860,0,1836,2,0,8,1,2,33,1.0,4,4,1,6,5,4,4,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,216837
5.0,47.0,8,5,2003,2003,1650,1589,3279,3,1,12,1,3,36,2.0,5,4,4,5,5,5,4,3,3,3,1,0,1,0,0,0,0,0,0,1,0,1,0,0,538000
7.5,69.0,5,5,1982,1982,858,0,858,1,0,5,0,2,0,0.0,3,4,3,6,3,3,0,1,3,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,134900
1.0,67.0,4,5,1951,1951,836,0,1220,1,0,6,0,2,0,1.0,3,2,1,2,3,3,0,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,0,1,102000
7.0,94.0,6,5,1976,1976,1029,0,1117,1,0,6,1,2,0,0.5,3,3,3,5,3,3,3,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,0,1,107000
1.0,70.0,5,5,1958,1958,912,0,912,1,0,5,0,1,0,1.0,3,3,1,3,5,3,0,2,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,114500
1.0,110.0,8,5,2006,2006,1935,0,1973,2,0,9,1,3,45,1.0,4,4,3,1,4,4,4,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,395000
9.0,32.0,6,5,1998,1998,1204,0,1204,2,0,5,0,2,247,1.0,3,5,1,6,5,3,0,3,3,3,0,1,0,1,0,1,0,0,0,1,0,1,1,0,162000
1.0,86.0,7,5,2005,2006,1614,0,1614,2,0,7,0,3,59,1.0,4,4,3,6,5,4,0,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,221500
1.0,100.0,5,5,1974,1974,864,0,894,1,0,5,1,2,0,1.0,3,3,1,5,3,3,2,1,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,142500
8.0,60.0,5,5,1977,1977,0,0,2020,2,0,10,2,2,0,1.0,3,0,0,0,3,3,3,1,3,3,0,0,0,1,0,0,0,0,1,0,0,1,0,1,144000
8.0,78.0,6,5,1977,1977,975,0,1004,1,0,4,0,2,0,0.0,3,4,4,6,3,3,0,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,135000
1.0,63.0,7,5,1995,1996,1237,0,1253,2,0,6,1,2,21,1.0,3,4,1,1,4,3,3,3,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,176000
5.0,65.0,6,5,1992,1992,761,793,1603,2,1,7,0,2,124,2.0,4,4,1,5,5,4,0,2,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,175900
1.0,67.0,7,5,2001,2002,1413,0,1430,2,0,6,0,2,33,1.0,4,4,1,1,5,4,0,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,187100
7.5,69.0,5,6,1978,1978,1097,0,1110,1,0,4,1,2,30,0.0,3,4,3,6,5,4,3,3,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,165500
6.5,35.0,6,6,1914,2001,742,742,1484,2,0,9,1,0,291,2.25,3,3,1,1,5,3,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,128000
1.0,69.0,6,5,1967,1967,1372,0,1342,2,0,7,1,2,0,1.0,3,3,1,3,3,3,4,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,161500
4.0,60.0,5,6,1915,1950,686,686,1652,2,0,7,0,1,0,1.5,3,2,1,2,3,3,0,1,3,3,0,1,0,1,0,0,0,0,0,1,0,1,0,1,139000
5.0,76.0,7,5,2004,2004,956,1128,2084,2,1,8,0,2,45,2.0,4,4,1,6,5,4,0,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,0,0,233000
1.0,50.0,4,7,1954,2000,901,0,901,1,0,4,0,1,0,1.0,3,3,1,1,5,3,0,1,2,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,107900
5.0,69.0,6,8,1966,2007,832,1111,2087,2,1,9,0,2,168,2.0,3,3,4,2,4,4,0,3,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,187500
9.0,43.0,7,5,2005,2006,1145,0,1145,2,0,5,1,2,16,1.0,4,4,1,6,5,4,4,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,160200
7.0,69.0,6,5,1976,1976,1029,0,1062,1,0,5,2,2,0,0.5,3,4,3,5,3,3,3,2,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,146800
5.0,92.0,7,5,1996,1997,1117,886,2013,2,1,8,1,2,130,2.0,4,4,3,6,5,3,3,1,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,269790
1.0,76.0,8,5,2007,2007,1496,0,1496,2,0,7,0,2,130,1.0,4,4,3,1,5,4,0,3,3,3,1,0,0,1,0,0,1,0,0,1,0,1,1,0,225000
5.0,69.0,7,5,1994,1996,712,809,1895,2,1,7,1,2,46,2.0,4,4,1,1,5,4,3,3,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,194500
5.0,70.0,6,6,1980,1981,650,676,1564,2,1,7,1,2,50,2.0,3,4,1,1,3,3,3,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,171000
1.0,71.0,6,5,1977,1977,660,0,1285,1,1,7,1,2,0,1.0,3,3,1,1,5,3,3,2,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,143500
1.0,57.0,5,5,1953,1953,773,0,773,1,0,4,0,1,0,1.0,3,3,1,4,4,3,0,1,3,3,1,0,0,1,1,1,0,1,0,0,0,1,1,0,110000
5.0,104.0,9,5,2008,2009,1926,1174,3140,3,1,11,2,3,78,2.0,5,5,1,1,5,5,4,3,3,3,1,0,0,1,0,1,1,0,0,1,0,1,0,0,485000
4.0,60.0,5,7,1937,1950,731,787,1768,1,1,7,2,1,0,1.5,3,4,1,5,5,4,3,1,3,3,1,0,0,1,0,0,0,0,1,0,0,1,0,1,175000
5.0,79.0,6,5,1997,1997,616,1072,1688,2,1,8,0,2,114,2.0,3,4,4,6,4,4,0,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,200000
2.0,40.0,4,7,1916,1990,1196,0,1196,1,0,5,0,2,0,1.0,3,3,1,2,5,3,0,1,3,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,109900
5.0,63.0,7,5,2005,2005,728,728,1456,2,1,7,1,2,18,2.0,4,4,3,6,5,4,4,3,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,189000
5.0,107.0,9,5,2008,2009,1734,1088,2822,3,1,12,1,3,170,2.0,5,5,4,1,5,5,4,2,3,3,1,0,0,1,0,1,1,0,0,1,0,1,0,0,582933
1.0,75.0,5,5,1954,1954,936,0,1128,1,0,5,0,1,0,1.0,3,3,1,2,3,3,0,1,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,118000
1.0,91.0,7,5,2008,2008,1417,0,1428,2,0,6,0,2,60,1.0,4,4,1,1,5,5,0,2,3,3,1,0,1,0,0,1,1,0,0,1,0,1,1,0,227680
7.0,75.0,5,5,1967,1967,980,0,980,2,0,6,0,1,0,0.5,3,3,3,5,4,3,0,3,3,3,1,0,0,1,1,1,0,0,0,1,0,1,1,0,135500
6.0,144.0,5,6,1923,2004,1324,504,1576,1,1,6,1,2,312,2.0,3,3,4,6,5,4,3,2,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,223500
7.0,85.0,5,5,1966,1966,1024,0,1086,1,0,6,1,2,0,0.5,3,3,3,5,3,3,4,2,3,3,1,0,0,1,1,1,0,1,0,0,0,1,1,0,159950
6.5,90.0,5,5,1898,1965,849,1063,2138,2,0,11,0,2,156,2.25,3,3,1,1,3,3,0,1,2,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,106000
1.0,78.0,6,6,1974,1999,1040,0,1309,1,1,5,1,2,0,1.0,3,3,1,5,2,4,2,2,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,181000
9.0,69.0,6,5,2004,2004,848,0,848,1,0,4,1,2,0,1.0,4,4,4,6,5,4,4,3,3,3,0,1,0,1,0,1,0,0,0,1,0,1,1,0,144500
1.0,66.0,5,5,1952,1952,540,0,1044,1,0,4,0,2,0,1.0,2,3,3,1,3,2,0,1,3,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,55993
1.0,75.0,6,6,1958,1958,1442,0,1442,1,1,7,0,1,0,1.0,3,3,1,3,4,3,0,2,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,157900
4.0,45.0,5,7,1918,1950,686,564,1250,1,1,7,0,1,0,1.5,3,3,1,1,4,2,0,1,3,3,1,0,0,1,0,0,0,0,1,0,0,1,0,1,116000
1.0,48.0,7,5,1998,1998,1649,0,1661,2,0,6,0,2,34,1.0,3,4,1,1,5,4,0,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,224900
1.0,69.0,5,6,1954,1954,1008,0,1008,1,0,4,1,1,0,1.0,3,3,1,4,4,3,4,2,3,3,1,0,1,0,1,0,0,1,0,0,0,1,1,0,137000
1.0,69.0,8,5,2002,2002,1568,0,1689,2,0,7,2,3,59,1.0,4,4,1,6,5,4,4,2,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,271000
7.0,80.0,6,7,1971,1971,1010,0,1052,1,0,6,0,2,0,0.5,3,3,3,6,4,3,0,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,155000
9.0,44.0,7,5,2009,2010,1358,0,1358,2,0,6,1,2,35,1.0,4,4,2,6,5,4,4,2,3,3,1,0,1,0,0,1,1,0,0,1,0,1,1,0,224000
5.0,72.0,7,5,2003,2003,798,842,1640,2,1,6,0,2,45,2.0,4,4,1,1,5,4,0,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,183000
1.0,60.0,4,4,1953,1953,936,0,936,1,0,4,0,2,32,1.0,2,2,1,1,3,3,0,1,3,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,93000
5.0,69.0,7,5,2003,2003,847,886,1733,2,1,7,1,2,48,2.0,4,4,4,1,5,4,4,3,3,3,1,0,1,0,0,1,0,0,0,1,0,1,0,0,225000
4.0,60.0,6,7,1940,1950,778,545,1489,2,0,7,1,1,0,1.5,3,3,1,1,3,3,4,1,3,3,1,0,0,1,0,1,0,0,1,0,0,1,0,1,139500
1.0,81.0,8,5,2006,2006,1489,0,1489,2,0,7,1,2,140,1.0,4,4,1,1,5,4,4,2,3,3,0,0,0,1,0,1,0,0,0,1,0,1,1,0,232600
1.0,114.0,10,5,2007,2008,2078,0,2084,2,0,7,1,3,45,1.0,5,5,3,6,5,5,4,3,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,385000
3.5,50.0,5,6,1924,1950,784,0,784,1,0,5,0,0,0,1.25,3,3,1,5,4,4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,109500
1.0,65.0,7,5,2001,2001,1454,0,1434,2,0,6,1,2,39,1.0,4,4,1,6,5,4,3,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,189000
5.0,69.0,5,5,1967,1967,1013,966,2126,2,1,7,0,2,0,2.0,3,3,4,2,3,3,0,3,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,185000
11.0,24.0,7,5,2005,2005,600,623,1223,2,1,4,0,2,166,2.0,4,4,1,1,5,4,0,2,3,3,0,0,0,1,0,0,0,0,0,1,0,1,0,1,147400
1.0,80.0,6,5,1957,1957,1392,0,1392,1,1,6,2,2,0,1.0,3,3,1,3,3,3,4,2,3,3,1,0,1,0,1,0,0,1,0,0,0,1,1,0,166000
11.0,30.0,7,5,2005,2005,600,600,1200,2,1,4,0,2,166,2.0,3,4,1,1,5,4,0,2,3,3,0,0,0,1,0,0,0,0,0,1,0,1,0,1,151000
5.0,44.0,7,6,2003,2003,941,888,1829,2,1,7,1,2,39,2.0,4,4,1,6,5,4,3,2,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,237000
1.0,100.0,6,6,1964,1964,1516,0,1516,1,1,6,0,2,0,1.0,3,3,1,3,3,3,0,2,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,167000
1.0,75.0,5,6,1961,1961,1144,0,1144,1,0,6,0,2,0,1.0,3,3,1,3,4,3,0,1,3,3,1,0,0,1,1,1,0,1,0,0,0,1,1,0,139950
1.0,60.0,4,7,1950,1995,1067,0,1067,2,0,4,0,2,0,1.0,3,4,1,4,3,4,0,1,3,3,1,0,0,1,0,1,0,1,0,0,0,1,1,0,128000
2.0,90.0,5,6,1948,1973,1559,0,1559,1,0,5,0,2,116,1.0,3,3,1,3,4,3,0,1,3,3,0,1,0,1,0,1,0,0,1,0,0,1,0,1,153500
11.0,21.0,6,5,1973,1973,483,504,987,1,1,5,0,1,0,2.0,3,3,1,4,3,3,0,1,3,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,100000
1.0,75.0,5,6,1995,2006,1099,0,1099,1,1,6,0,1,0,1.0,3,4,1,1,5,4,0,1,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,144000
4.0,70.0,5,6,1946,1995,768,432,1200,1,0,6,0,1,0,1.5,3,3,1,4,5,3,0,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,0,1,130500
6.0,69.0,6,8,1925,1950,672,672,1482,2,0,7,0,1,0,2.0,3,3,1,4,3,2,0,1,3,3,0,0,1,0,0,0,0,0,1,0,1,0,0,1,140000
6.0,60.0,5,8,1904,2002,650,581,1539,2,0,8,1,2,78,2.0,3,3,1,1,4,4,1,1,4,3,0,1,0,1,0,0,0,0,0,1,0,1,0,1,157500
7.0,82.0,6,7,1966,1966,1127,0,1165,1,1,6,0,2,129,0.5,3,3,4,3,3,3,0,2,4,4,1,0,0,1,1,0,0,1,0,0,0,1,1,0,174900
8.0,80.0,5,4,1961,1961,1800,0,1800,2,0,10,0,0,0,1.0,3,3,1,1,5,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,141000
4.0,100.0,5,8,1915,1950,876,540,1416,1,1,7,1,3,0,1.5,3,3,2,1,4,3,4,1,3,3,0,1,1,0,0,0,0,0,1,0,0,1,0,1,153900
7.5,69.0,5,5,1975,1981,1390,0,1701,2,0,6,2,2,0,0.0,3,4,4,5,3,3,3,3,3,3,1,0,1,0,0,0,0,1,0,0,0,1,0,0,171000
5.0,75.0,7,5,1993,1993,740,769,1775,2,1,7,1,2,72,2.0,4,4,1,5,5,4,3,1,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,213000
1.0,36.0,5,6,1972,1972,864,0,864,1,0,5,1,1,0,1.0,3,3,3,4,5,3,2,1,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,133500
4.0,75.0,6,8,1908,1997,907,1051,2358,3,0,10,1,2,40,1.5,3,3,1,1,3,3,4,1,2,3,1,0,1,0,0,0,0,0,1,0,0,1,0,1,240000
7.0,80.0,6,7,1976,1994,528,761,1855,2,1,7,1,2,100,0.5,4,3,1,1,5,3,3,2,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,187000
9.0,36.0,6,5,2003,2003,848,0,848,1,0,3,0,2,0,1.0,4,4,3,6,5,4,0,3,3,3,0,1,0,1,0,1,0,0,0,1,0,1,1,0,131500
9.0,69.0,8,5,2003,2003,1273,0,1456,2,0,7,1,2,20,1.0,4,4,4,1,5,4,3,3,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,215000
6.5,53.0,7,5,1941,1950,918,728,1646,2,0,7,2,1,0,2.25,3,3,1,3,4,3,4,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,0,1,164000
7.0,69.0,6,6,1964,1964,1127,0,1445,1,1,7,1,2,0,0.5,3,3,4,3,3,3,2,2,3,3,1,0,1,0,1,0,0,1,0,0,0,1,1,0,158000
1.0,102.0,5,4,1955,1974,1763,0,1779,1,1,6,1,2,418,1.0,3,3,2,5,3,3,4,1,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,170000
1.0,69.0,5,8,1962,2010,1040,0,1040,1,1,6,0,1,104,1.0,3,3,1,5,5,3,0,1,3,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,127000
7.0,69.0,6,6,1978,1978,940,0,1026,1,0,5,0,2,0,0.5,3,4,4,6,3,3,0,1,3,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,147000
5.0,65.0,6,5,1994,1995,702,779,1481,2,1,6,1,2,36,2.0,3,4,1,1,4,3,3,3,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,174000
1.0,80.0,7,5,1976,1976,1090,0,1370,2,0,6,1,2,0,1.0,3,4,1,1,3,3,3,2,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,152000
5.0,69.0,6,7,1968,1984,1054,1142,2654,2,1,9,1,2,65,2.0,3,3,2,4,3,4,4,1,3,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,250000
4.0,55.0,7,8,1918,1998,912,514,1426,1,1,7,1,1,240,1.5,4,3,1,1,4,4,4,1,3,3,1,0,0,1,0,0,0,0,1,0,0,1,0,1,189950
13.0,75.0,5,4,1965,1965,1039,0,1039,1,1,6,0,2,0,1.0,3,3,2,4,5,3,0,1,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,131500
1.0,81.0,6,5,1984,1985,1040,0,1097,2,0,6,0,2,0,1.0,3,4,1,6,3,3,0,1,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,152000
1.0,70.0,5,5,1959,1959,1148,0,1148,1,0,6,0,1,0,1.0,3,3,1,4,3,3,0,1,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,132500
1.0,72.0,7,5,2007,2008,1372,0,1372,2,0,6,0,2,140,1.0,4,5,1,1,5,4,0,3,3,3,0,0,0,1,0,1,0,0,0,1,0,1,1,0,250580
1.0,69.0,5,6,1970,1970,1002,0,1002,1,0,5,0,2,0,1.0,3,3,1,4,3,3,0,1,3,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1,148500
1.0,67.0,8,5,2006,2007,1638,0,1646,2,0,6,1,3,80,1.0,4,4,3,1,5,4,4,2,3,3,1,0,1,0,0,1,1,0,0,1,0,1,1,0,248900
1.0,85.0,4,5,1961,1961,1040,0,1120,1,1,5,0,2,0,1.0,3,3,1,5,3,2,0,2,3,3,1,0,0,1,0,1,0,1,0,0,0,1,1,0,129000
5.0,69.0,5,6,1948,1950,0,720,2320,2,0,7,1,2,144,2.0,3,0,0,0,4,3,3,1,3,3,1,0,1,0,0,0,0,0,1,0,0,1,1,0,169000
5.0,80.0,7,5,1993,1994,1050,887,1949,2,1,8,1,2,90,2.0,4,4,1,6,5,4,3,3,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,236000
1.0,60.0,5,5,1962,1962,894,0,894,1,0,5,0,1,0,1.0,3,3,1,1,4,3,0,1,3,3,1,0,0,1,1,0,0,1,0,0,1,0,0,1,109500
5.0,70.0,6,5,1998,1998,804,878,1682,2,1,7,0,2,77,2.0,3,4,1,6,5,4,0,2,3,3,1,0,0,1,0,1,0,0,0,1,0,1,1,0,200500
1.0,74.0,5,7,1953,1996,105,0,910,1,0,5,0,2,0,1.0,4,3,3,1,4,4,0,1,3,3,1,0,0,1,1,0,0,0,1,0,0,1,1,0,116000
3.0,60.0,5,7,1949,1950,832,0,1268,1,0,6,1,1,28,1.0,4,3,1,3,4,3,4,1,3,3,1,0,0,1,1,0,0,1,0,0,0,1,1,0,133000
4.0,52.0,5,6,1941,1950,676,455,1131,1,1,5,0,1,0,1.5,3,3,1,1,5,3,0,1,3,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,66500
5.0,75.0,8,5,2007,2007,1184,1426,2610,2,1,11,1,2,364,2.0,4,4,3,6,5,5,4,3,3,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,303477
1.0,94.0,4,5,1963,1963,1064,0,1040,1,0,5,0,2,0,1.0,3,3,4,5,4,3,0,1,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,132250
5.0,74.0,9,5,2004,2005,1462,762,2224,2,1,10,1,3,0,2.0,4,5,1,6,5,5,4,3,3,3,1,0,0,1,0,1,1,0,0,1,0,1,1,0,350000
7.5,88.0,5,7,1961,1995,1109,0,1155,1,0,6,0,2,0,0.0,3,3,3,5,3,4,0,1,3,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,148000
