MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,HouseStyle,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageQual,GarageCond,PavedDrive,Fence,MSZoning_Other,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,LotShape_IR,LotShape_Reg,LandContour_accidente,LandContour_peu_accidente,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_Inside,LotConfig_Other,LandSlope_Gtl,LandSlope_mod_sev,Neighborhood_CollgCr,Neighborhood_NAmes,Neighborhood_Other,Condition1_Nocondprox,Condition1_Proxcond,BldgType_1Fam,BldgType_Other,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Other,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_VinylSd,Exterior1st_Wd Sdng,MasVnrType_BrkFace,MasVnrType_NoMasVnr,MasVnrType_Other,Foundation_CBlock,Foundation_Other,Foundation_PConc,CentralAir_N,CentralAir_Y,GarageType_Attchd,GarageType_Detchd,GarageType_Other,SaleType_Other,SaleType_WD,SaleCondition_Normal,SaleCondition_Other,SalePrice
9.0,68.0,7820,9,5,2007,2007,362.0,1869,1869,0,0,1869,0,0,2,0,1,6,1,2007.0,2,210,54,0,0,0,0,0,12,2007,1.0,5,3,5,3,1,1,1,5,5,8,4,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,318061
9.0,69.0,5271,7,5,1986,1986,0.0,1453,1453,0,0,1453,1,0,1,1,1,6,1,1986.0,2,0,80,0,0,184,0,0,12,2006,1.0,3,3,4,3,4,6,1,4,4,8,3,2,3,3,3,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,190000
4.0,60.0,9084,5,6,1941,1950,0.0,616,616,495,0,1111,0,1,1,0,1,5,0,1941.0,1,48,0,0,0,0,0,0,3,2008,1.5,3,3,3,2,2,2,3,3,3,8,0,1,3,2,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,95000
2.0,60.0,8520,6,8,1928,2003,0.0,624,720,0,0,720,0,0,1,0,1,5,0,2005.0,2,106,0,0,0,0,0,0,5,2010,1.0,3,4,3,3,1,1,1,4,3,8,0,1,3,3,3,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,105900
4.0,60.0,8400,6,5,1940,2000,0.0,940,1192,403,0,1595,0,0,1,0,1,6,2,1940.0,1,0,0,108,0,0,0,0,6,2006,1.5,3,3,3,3,1,2,1,5,3,8,4,1,3,3,3,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,140000
1.0,105.0,11249,6,5,1995,1995,0.0,1200,1200,0,0,1200,1,0,2,0,1,6,0,1995.0,2,0,26,0,0,0,0,0,8,2007,1.0,4,4,4,4,1,5,4,5,4,8,0,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,177500
1.0,69.0,9248,6,6,1992,1992,106.0,1158,1167,0,0,1167,1,0,2,0,1,6,0,1992.0,2,120,26,0,0,0,0,0,7,2009,1.0,3,3,4,3,1,6,1,4,4,8,0,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,173000
9.0,44.0,4224,5,5,1976,1976,0.0,1142,1142,0,0,1142,1,0,1,1,1,6,1,1976.0,2,536,90,0,0,0,0,0,8,2007,1.0,3,3,4,3,1,5,1,3,3,8,1,3,3,3,3,3,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,134000
7.0,92.0,6930,5,4,1958,1958,120.0,1062,1352,0,0,1352,0,1,1,0,1,6,0,1958.0,1,168,0,294,0,0,0,0,7,2006,0.5,3,3,3,3,3,4,3,5,4,6,0,1,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,130000
5.0,78.0,12011,8,5,1998,1998,530.0,1086,1086,838,0,1924,1,0,2,1,1,7,1,1998.0,2,208,75,0,0,374,0,0,6,2006,2.0,4,3,4,3,3,6,1,5,4,8,3,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,280000
7.5,69.0,7540,6,6,1978,1978,0.0,888,912,0,0,912,1,0,1,0,1,5,1,1978.0,2,0,0,0,0,192,0,0,6,2007,0.0,3,3,4,3,3,6,1,5,3,8,3,2,3,3,3,3,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,156000
4.0,69.0,9144,5,5,1940,1982,0.0,883,988,517,0,1505,1,0,1,0,1,8,0,1940.0,1,0,0,0,0,0,0,0,7,2008,1.5,3,3,3,3,1,3,1,4,3,8,0,1,3,3,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,145000
7.5,64.0,7301,7,5,2003,2003,500.0,0,495,1427,0,1922,0,0,3,0,1,7,1,2003.0,2,0,0,177,0,0,0,0,7,2009,0.0,4,3,0,0,0,0,0,5,4,8,5,2,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,198500
11.0,21.0,1680,6,8,1972,2007,510.0,483,483,504,0,987,0,0,1,1,1,5,0,1972.0,1,250,0,0,0,0,0,0,5,2009,2.0,3,3,3,3,1,5,1,4,4,8,0,1,3,3,3,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,118000
5.0,69.0,18800,6,5,1976,1976,120.0,796,790,784,0,1574,1,0,2,1,1,6,1,1976.0,2,306,111,0,0,0,0,0,7,2006,2.0,3,3,4,3,2,6,1,3,3,8,3,3,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,190000
6.0,59.0,10690,5,7,1920,1997,0.0,672,672,672,0,1344,0,0,1,0,1,6,0,1964.0,1,0,128,218,0,0,0,0,7,2009,2.0,3,4,3,2,1,3,1,4,3,8,0,1,3,2,3,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,147000
1.0,69.0,9500,6,5,1963,1963,247.0,1394,1394,0,0,1394,1,0,1,1,1,6,2,1963.0,2,0,76,0,0,185,0,0,7,2009,1.0,3,3,4,3,1,4,1,4,3,8,4,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,159000
7.0,101.0,9150,6,5,1962,1962,305.0,1099,1431,0,0,1431,0,1,1,0,1,6,1,1962.0,1,64,110,0,0,0,0,0,12,2008,0.5,3,3,4,3,4,6,1,4,3,8,4,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,165000
1.0,78.0,7800,5,6,1954,1954,200.0,1268,1268,0,0,1268,0,0,1,0,1,7,1,1954.0,1,0,98,0,0,0,0,0,3,2010,1.0,3,3,3,3,1,2,1,4,3,8,4,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,132000
1.0,69.0,9830,5,7,1959,2006,0.0,1063,1287,0,0,1287,1,0,1,0,1,7,1,1997.0,2,364,17,0,0,182,0,0,3,2010,1.0,3,4,3,3,1,5,3,5,4,8,4,3,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,162000
5.0,69.0,8121,6,5,2000,2000,0.0,953,953,711,0,1664,0,0,2,1,1,7,1,2000.0,2,100,40,0,0,0,0,0,1,2006,2.0,3,3,4,3,1,1,1,5,3,8,3,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,172400
4.0,80.0,17120,4,4,1959,1959,0.0,0,1120,468,0,1588,0,0,2,0,1,7,1,1991.0,2,0,59,0,0,0,0,0,7,2008,1.5,3,3,0,0,0,0,0,3,3,6,4,3,3,3,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,134432
9.0,50.0,7175,6,5,1984,1984,0.0,744,752,0,0,752,1,0,1,0,1,4,0,1984.0,1,353,0,0,0,90,0,0,2,2010,1.0,3,3,4,3,1,5,2,3,3,8,0,1,3,3,3,3,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,125000
1.0,79.0,10634,5,6,1953,1953,0.0,608,1319,0,0,1319,1,0,1,0,1,5,0,1953.0,1,66,0,0,0,0,0,0,11,2009,1.0,3,3,3,3,1,4,2,3,3,6,0,1,3,3,3,2,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,123000
5.0,65.0,8200,7,5,2003,2004,0.0,847,847,1081,0,1928,0,0,2,1,1,8,1,2003.0,2,100,48,0,0,0,0,0,7,2007,2.0,4,3,4,3,1,1,1,5,4,8,4,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,219500
2.0,69.0,10020,1,1,1922,1950,0.0,683,904,0,0,904,1,0,0,1,1,4,0,,0,0,0,0,0,0,0,0,3,2009,1.0,2,2,2,1,4,4,1,4,2,4,0,0,0,0,3,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,61000
7.5,57.0,8846,5,5,1996,1996,0.0,870,914,0,0,914,0,0,1,0,1,5,0,1998.0,2,0,0,0,0,0,0,0,7,2006,0.0,4,3,4,3,3,6,1,5,3,8,0,1,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,148000
5.0,102.0,11143,8,5,2004,2005,0.0,1580,1580,886,0,2466,0,0,3,0,1,8,1,2004.0,2,159,214,0,0,0,0,0,12,2007,2.0,4,3,4,3,1,1,1,5,4,8,4,2,3,3,3,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,340000
1.0,88.0,11394,9,2,2010,2010,350.0,1856,1856,0,0,1856,1,0,1,1,1,8,1,2010.0,3,113,0,0,0,0,0,0,6,2010,1.0,4,3,5,3,3,6,1,5,5,8,5,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,394432
5.0,60.0,8123,6,5,2000,2000,16.0,982,1007,793,0,1800,0,0,2,1,1,7,1,2000.0,2,100,63,0,0,0,0,0,6,2009,2.0,3,3,4,3,1,1,1,5,3,8,3,3,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,179000
4.0,50.0,5000,5,6,1924,1950,0.0,1026,1026,665,0,1691,0,0,2,0,1,6,1,1924.0,1,0,0,242,0,0,0,0,5,2010,1.5,3,3,3,3,1,2,1,3,4,8,4,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,127000
1.0,60.0,7200,7,5,2006,2006,0.0,1293,1301,0,0,1301,1,0,2,0,1,5,1,2006.0,2,216,121,0,0,0,0,0,8,2006,1.0,4,3,4,4,1,1,1,5,4,8,4,2,3,3,3,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,187750
5.0,79.0,9245,7,5,2006,2006,0.0,939,939,858,0,1797,0,0,2,1,1,8,0,2006.0,2,144,53,0,0,0,0,0,4,2007,2.0,4,3,4,3,3,1,1,5,4,8,0,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,213500
3.5,60.0,9000,6,3,1928,1950,0.0,784,784,0,0,784,0,0,1,0,1,5,0,1950.0,2,0,0,91,0,0,0,0,10,2009,1.25,3,3,2,2,1,1,1,3,3,8,0,1,2,2,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,76000
5.0,69.0,53107,6,5,1992,1992,0.0,1580,1079,874,0,1953,1,0,2,1,1,9,2,1992.0,2,216,231,0,0,0,0,0,6,2007,2.0,4,3,4,3,3,6,1,5,4,8,2,3,3,3,3,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,240000
9.0,43.0,3182,8,5,2004,2005,16.0,1256,1269,0,0,1269,0,0,2,0,1,6,1,2004.0,2,146,20,0,0,144,0,0,4,2010,1.0,4,3,4,3,1,6,1,5,4,8,3,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,192000
4.0,58.0,8410,5,3,1910,1996,0.0,658,658,526,0,1184,0,0,1,0,1,8,0,,0,0,151,0,0,0,0,0,5,2006,1.5,3,2,3,3,1,1,1,3,3,8,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,81000
7.0,72.0,7200,6,6,1976,1976,255.0,1041,1125,0,0,1125,1,0,1,0,1,6,1,1977.0,1,296,0,0,0,0,0,0,10,2009,0.5,3,3,3,3,3,5,1,5,3,8,2,1,3,3,3,2,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,125000
1.0,93.0,9382,7,5,1999,2000,125.0,1468,1479,0,0,1479,0,0,2,0,1,6,0,1999.0,2,120,25,0,0,0,0,0,7,2008,1.0,4,3,4,3,1,1,1,5,4,8,0,2,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,191000
5.0,96.0,12474,10,5,2007,2008,272.0,1682,1742,590,0,2332,1,0,2,1,1,9,1,2008.0,3,196,134,0,0,0,0,0,8,2008,2.0,5,3,5,3,3,6,1,5,5,8,5,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,426000
4.0,50.0,8405,5,8,1900,1950,0.0,861,961,406,0,1367,1,0,1,0,1,7,0,1978.0,1,0,130,112,0,0,0,0,4,2008,1.5,3,3,3,4,1,3,4,5,3,8,0,1,3,3,3,3,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,119000
5.0,71.0,12209,6,5,2001,2002,0.0,804,804,1157,0,1961,1,0,2,1,1,7,1,2001.0,2,125,192,0,0,0,0,0,6,2009,2.0,3,3,5,3,1,5,1,5,4,8,3,3,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,215000
1.0,69.0,8339,5,7,1959,1959,0.0,0,882,0,0,882,0,0,1,0,1,5,0,1959.0,1,0,0,0,0,0,0,1200,7,2007,1.0,3,3,0,0,0,0,0,3,3,8,0,2,3,3,3,3,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,106500
2.0,69.0,7446,4,5,1941,1950,0.0,788,788,0,0,788,0,0,1,0,1,4,2,,0,0,0,0,0,0,0,0,4,2006,1.0,3,3,3,3,1,3,1,3,3,8,3,0,0,0,3,2,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,100000
4.0,60.0,10134,5,6,1940,1950,0.0,735,735,299,0,1034,0,0,1,0,1,5,0,1940.0,1,0,39,0,0,0,0,0,7,2007,1.5,3,3,3,3,1,1,1,4,3,8,0,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,109000
1.0,68.0,9571,5,6,1956,1956,0.0,1144,1144,0,0,1144,1,0,1,0,1,6,0,1956.0,1,44,0,0,0,0,0,0,6,2010,1.0,3,3,3,3,3,4,1,3,3,8,0,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,129000
1.0,60.0,7200,5,5,1972,1972,0.0,894,894,0,0,894,0,0,1,0,1,6,0,1985.0,2,215,0,0,0,0,0,0,9,2009,1.0,3,3,3,3,3,3,1,3,3,8,0,2,3,3,3,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,123000
5.0,69.0,7590,5,5,1962,1962,288.0,864,876,936,0,1812,0,0,2,0,1,8,1,1962.0,1,0,168,0,0,0,0,0,7,2007,2.0,3,3,3,3,1,5,1,3,3,8,3,2,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,169500
2.0,60.0,8967,5,2,1920,1950,0.0,961,1077,0,0,1077,0,0,1,0,1,6,0,1920.0,1,0,0,0,0,0,0,0,11,2007,1.0,3,2,2,1,1,1,1,4,3,3,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,67000
5.0,65.0,8125,7,5,2006,2007,100.0,1092,1112,438,0,1550,1,0,2,0,1,7,0,2007.0,2,0,168,0,0,0,0,0,10,2009,2.0,4,3,4,3,1,6,1,5,4,8,0,3,3,3,3,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,241000
9.0,38.0,14963,8,5,1996,1996,0.0,1260,1288,0,0,1288,1,0,1,1,1,4,2,1996.0,2,120,30,0,0,224,0,0,12,2008,1.0,4,3,4,3,1,6,1,5,5,8,4,3,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,245500
1.0,65.0,8767,7,5,2005,2005,0.0,1310,1310,0,0,1310,0,0,2,0,1,6,1,2005.0,2,0,0,0,0,0,0,0,7,2006,1.0,4,3,4,3,3,6,1,5,4,8,4,3,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,164990
2.0,60.0,10200,5,8,1940,1997,0.0,672,672,0,0,672,0,0,1,0,1,4,0,1940.0,1,168,0,0,0,0,0,0,8,2008,1.0,3,3,3,3,1,1,1,5,3,8,0,1,3,3,1,4,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,108000
5.0,93.0,12090,8,5,1998,1998,650.0,1141,1165,1098,0,2263,0,0,2,1,1,10,1,1998.0,2,144,123,0,0,0,0,0,7,2006,2.0,4,3,4,3,1,1,1,4,4,8,3,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,258000
5.0,69.0,10364,6,5,1995,1996,0.0,806,806,766,0,1572,0,0,2,1,1,7,1,1995.0,2,0,40,0,0,0,0,0,5,2007,2.0,3,3,4,3,1,1,1,4,3,8,3,3,3,3,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,168000
1.0,69.0,9991,4,4,1976,1993,0.0,1281,1620,0,0,1620,1,0,2,0,1,8,1,1993.0,2,120,78,0,0,0,0,0,6,2009,1.0,3,3,3,3,1,4,1,5,3,7,3,1,3,3,3,2,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,150000
4.0,51.0,10480,6,5,1936,1950,0.0,1064,1166,0,473,1639,0,0,1,0,1,6,0,1936.0,1,0,0,0,0,0,0,0,3,2008,1.5,3,3,3,3,1,1,1,5,3,3,0,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,115000
6.0,63.0,15576,6,7,1915,1976,0.0,840,840,840,0,1680,0,0,2,0,1,8,0,1960.0,1,0,0,160,0,0,0,0,3,2008,2.0,3,3,4,3,1,1,1,5,3,8,0,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,177000
5.0,109.0,14154,7,5,2006,2006,350.0,1063,1071,1101,0,2172,0,0,2,1,1,9,1,2006.0,3,192,62,0,0,0,0,0,8,2007,2.0,4,3,5,4,1,1,1,5,4,8,4,2,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,280000
5.0,85.0,10800,8,5,2007,2008,100.0,1034,1050,1028,0,2078,1,0,2,1,1,8,1,2008.0,3,0,102,0,0,0,0,0,4,2008,2.0,4,3,5,3,1,6,1,5,5,8,4,3,3,3,3,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,339750
1.0,68.0,9571,5,3,1958,1958,0.0,1276,1276,0,0,1276,0,0,1,0,1,5,0,1958.0,1,0,0,0,0,0,0,0,6,2009,1.0,3,2,3,2,1,1,1,3,3,5,0,1,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,60000
13.0,100.0,34650,5,5,1955,1955,0.0,1056,1056,0,0,1056,1,0,1,0,1,5,0,1955.0,2,264,0,0,0,0,0,0,1,2006,1.0,3,3,3,3,2,3,1,3,3,8,0,3,3,3,3,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,145000
1.0,69.0,4403,7,5,2009,2009,432.0,1470,1478,0,0,1478,1,0,2,1,1,7,1,2009.0,2,0,144,0,0,0,0,0,6,2010,1.0,5,3,5,3,3,6,1,5,4,8,4,3,3,3,3,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,222000
